kind	class	method	param	index	uri	field
METHOD	com.badlogic.gdx.graphics.Pixmap	setFilter(com.badlogic.gdx.graphics.Pixmap.Filter)	null	null	/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/graphics/Pixmap.java	filter
METHOD	com.badlogic.gdx.graphics.g2d.Gdx2DPixmap	convert(int)	null	null	/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/graphics/g2d/Gdx2DPixmap.java	nativeData
METHOD	com.badlogic.gdx.graphics.g2d.Gdx2DPixmap	convert(int)	null	null	/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/graphics/g2d/Gdx2DPixmap.java	pixelPtr
METHOD	com.badlogic.gdx.utils.IntArray	insertRange(int,int)	null	null	/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/utils/IntArray.java	items
METHOD	com.badlogic.gdx.utils.IntArray	resize(int)	null	null	/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/utils/IntArray.java	items
METHOD	com.badlogic.gdx.utils.JsonWriter	setOutputType(com.badlogic.gdx.utils.JsonWriter.OutputType)	null	null	/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/utils/JsonWriter.java	outputType
METHOD	com.badlogic.gdx.utils.JsonWriter	object()	null	null	/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/utils/JsonWriter.java	current
METHOD	com.badlogic.gdx.utils.JsonWriter	array()	null	null	/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/utils/JsonWriter.java	current
METHOD	com.badlogic.gdx.utils.JsonValue	remove()	null	null	/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/utils/JsonValue.java	prev
METHOD	com.badlogic.gdx.utils.JsonValue	setType(com.badlogic.gdx.utils.JsonValue.ValueType)	null	null	/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/utils/JsonValue.java	type
METHOD	com.badlogic.gdx.utils.JsonValue	setName(java.lang.String)	null	null	/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/utils/JsonValue.java	name
METHOD	com.badlogic.gdx.utils.JsonValue	setNext(com.badlogic.gdx.utils.JsonValue)	null	null	/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/utils/JsonValue.java	next
METHOD	com.badlogic.gdx.utils.JsonValue	setPrev(com.badlogic.gdx.utils.JsonValue)	null	null	/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/utils/JsonValue.java	prev
METHOD	com.badlogic.gdx.utils.JsonValue	set(java.lang.String)	null	null	/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/utils/JsonValue.java	stringValue
METHOD	com.badlogic.gdx.utils.JsonValue	set(java.lang.String)	null	null	/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/utils/JsonValue.java	type
METHOD	com.badlogic.gdx.utils.JsonValue	set(double,java.lang.String)	null	null	/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/utils/JsonValue.java	stringValue
METHOD	com.badlogic.gdx.utils.JsonValue	set(double,java.lang.String)	null	null	/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/utils/JsonValue.java	type
METHOD	com.badlogic.gdx.utils.JsonValue	set(long,java.lang.String)	null	null	/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/utils/JsonValue.java	stringValue
METHOD	com.badlogic.gdx.utils.JsonValue	set(long,java.lang.String)	null	null	/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/utils/JsonValue.java	type
METHOD	com.badlogic.gdx.utils.JsonValue	set(boolean)	null	null	/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/utils/JsonValue.java	type
METHOD	com.badlogic.gdx.utils.JsonValue$JsonIterator	next()	null	null	/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/utils/JsonValue.java	current
METHOD	com.badlogic.gdx.utils.JsonValue$JsonIterator	next()	null	null	/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/utils/JsonValue.java	entry
METHOD	com.badlogic.gdx.utils.StringBuilder	enlargeBuffer(int)	null	null	/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/utils/StringBuilder.java	chars
METHOD	com.badlogic.gdx.utils.StringBuilder	move(int,int)	null	null	/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/utils/StringBuilder.java	chars
METHOD	com.badlogic.gdx.utils.StringBuilder	trimToSize()	null	null	/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/utils/StringBuilder.java	chars
METHOD	com.badlogic.gdx.utils.ObjectSet	clear()	null	null	/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/utils/ObjectSet.java	size
METHOD	com.badlogic.gdx.utils.ObjectSet	resize(int)	null	null	/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/utils/ObjectSet.java	keyTable
METHOD	com.badlogic.gdx.utils.ObjectSet$ObjectSetIterator	remove()	null	null	/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/utils/ObjectSet.java	currentIndex
METHOD	com.badlogic.gdx.utils.ObjectMap	clear()	null	null	/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/utils/ObjectMap.java	size
METHOD	com.badlogic.gdx.utils.ObjectMap	resize(int)	null	null	/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/utils/ObjectMap.java	keyTable
METHOD	com.badlogic.gdx.utils.ObjectMap	resize(int)	null	null	/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/utils/ObjectMap.java	valueTable
METHOD	com.badlogic.gdx.utils.ObjectMap$MapIterator	remove()	null	null	/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/utils/ObjectMap.java	currentIndex
METHOD	com.badlogic.gdx.utils.QuickSelect	select(T[],java.util.Comparator<T>,int,int)	null	null	/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/utils/QuickSelect.java	array
METHOD	com.badlogic.gdx.utils.QuickSelect	select(T[],java.util.Comparator<T>,int,int)	null	null	/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/utils/QuickSelect.java	comp
METHOD	com.badlogic.gdx.utils.Queue	addLast(T)	null	null	/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/utils/Queue.java	tail
METHOD	com.badlogic.gdx.utils.Queue	resize(int)	null	null	/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/utils/Queue.java	values
METHOD	com.badlogic.gdx.utils.Queue	removeFirst()	null	null	/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/utils/Queue.java	head
METHOD	com.badlogic.gdx.utils.Queue	clear()	null	null	/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/utils/Queue.java	size
METHOD	com.badlogic.gdx.utils.ComparableTimSort	ensureCapacity(int)	null	null	/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/utils/ComparableTimSort.java	tmp
METHOD	com.badlogic.gdx.utils.ObjectIntMap	clear()	null	null	/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/utils/ObjectIntMap.java	size
METHOD	com.badlogic.gdx.utils.ObjectIntMap	resize(int)	null	null	/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/utils/ObjectIntMap.java	keyTable
METHOD	com.badlogic.gdx.utils.ObjectIntMap	resize(int)	null	null	/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/utils/ObjectIntMap.java	valueTable
METHOD	com.badlogic.gdx.utils.ObjectIntMap$MapIterator	remove()	null	null	/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/utils/ObjectIntMap.java	currentIndex
METHOD	com.badlogic.gdx.utils.IntSet	clear()	null	null	/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/utils/IntSet.java	size
METHOD	com.badlogic.gdx.utils.IntSet	resize(int)	null	null	/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/utils/IntSet.java	keyTable
METHOD	com.badlogic.gdx.utils.Json	setOutputType(com.badlogic.gdx.utils.JsonWriter.OutputType)	null	null	/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/utils/Json.java	outputType
METHOD	com.badlogic.gdx.utils.Json	setTypeName(java.lang.String)	null	null	/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/utils/Json.java	typeName
METHOD	com.badlogic.gdx.utils.Json	setDefaultSerializer(com.badlogic.gdx.utils.Json.Serializer)	null	null	/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/utils/Json.java	defaultSerializer
METHOD	com.badlogic.gdx.utils.Json	setWriter(java.io.Writer)	null	null	/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/utils/Json.java	writer
METHOD	com.badlogic.gdx.utils.SnapshotArray	begin()	null	null	/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/utils/SnapshotArray.java	snapshot
METHOD	com.badlogic.gdx.utils.XmlWriter	element(java.lang.String)	null	null	/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/utils/XmlWriter.java	currentElement
METHOD	com.badlogic.gdx.utils.IntFloatMap	clear()	null	null	/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/utils/IntFloatMap.java	size
METHOD	com.badlogic.gdx.utils.IntFloatMap	resize(int)	null	null	/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/utils/IntFloatMap.java	keyTable
METHOD	com.badlogic.gdx.utils.IntFloatMap	resize(int)	null	null	/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/utils/IntFloatMap.java	valueTable
METHOD	com.badlogic.gdx.utils.FloatArray	insertRange(int,int)	null	null	/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/utils/FloatArray.java	items
METHOD	com.badlogic.gdx.utils.FloatArray	resize(int)	null	null	/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/utils/FloatArray.java	items
METHOD	com.badlogic.gdx.utils.ShortArray	insertRange(int,int)	null	null	/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/utils/ShortArray.java	items
METHOD	com.badlogic.gdx.utils.ShortArray	resize(int)	null	null	/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/utils/ShortArray.java	items
METHOD	com.badlogic.gdx.utils.SortedIntList	insert(int,E)	null	null	/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/utils/SortedIntList.java	first
METHOD	com.badlogic.gdx.utils.SortedIntList	insert(int,E)	null	null	/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/utils/SortedIntList.java	first
METHOD	com.badlogic.gdx.utils.SortedIntList$Iterator	next()	null	null	/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/utils/SortedIntList.java	previousPosition
METHOD	com.badlogic.gdx.utils.SortedIntList$Iterator	next()	null	null	/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/utils/SortedIntList.java	position
METHOD	com.badlogic.gdx.utils.SortedIntList$Iterator	reset()	null	null	/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/utils/SortedIntList.java	position
METHOD	com.badlogic.gdx.utils.LongArray	insertRange(int,int)	null	null	/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/utils/LongArray.java	items
METHOD	com.badlogic.gdx.utils.LongArray	resize(int)	null	null	/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/utils/LongArray.java	items
METHOD	com.badlogic.gdx.utils.JsonReader	addChild(java.lang.String,com.badlogic.gdx.utils.JsonValue)	null	null	/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/utils/JsonReader.java	current
METHOD	com.badlogic.gdx.utils.JsonReader	startObject(java.lang.String)	null	null	/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/utils/JsonReader.java	current
METHOD	com.badlogic.gdx.utils.JsonReader	startArray(java.lang.String)	null	null	/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/utils/JsonReader.java	current
METHOD	com.badlogic.gdx.utils.JsonReader	pop()	null	null	/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/utils/JsonReader.java	root
METHOD	com.badlogic.gdx.graphics.g2d.TextureRegion	setRegion(com.badlogic.gdx.graphics.Texture)	null	null	/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/graphics/g2d/TextureRegion.java	texture
METHOD	com.badlogic.gdx.graphics.g2d.TextureRegion	setRegion(float,float,float,float)	null	null	/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/graphics/g2d/TextureRegion.java	regionWidth
METHOD	com.badlogic.gdx.graphics.g2d.TextureRegion	setRegion(com.badlogic.gdx.graphics.g2d.TextureRegion)	null	null	/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/graphics/g2d/TextureRegion.java	texture
METHOD	com.badlogic.gdx.graphics.g2d.TextureRegion	setRegion(com.badlogic.gdx.graphics.g2d.TextureRegion,int,int,int,int)	null	null	/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/graphics/g2d/TextureRegion.java	texture
METHOD	com.badlogic.gdx.graphics.g2d.TextureRegion	setTexture(com.badlogic.gdx.graphics.Texture)	null	null	/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/graphics/g2d/TextureRegion.java	texture
METHOD	com.badlogic.gdx.graphics.Texture	load(com.badlogic.gdx.graphics.TextureData)	null	null	/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/graphics/Texture.java	data
METHOD	com.badlogic.gdx.graphics.GLTexture	setWrap(com.badlogic.gdx.graphics.Texture.TextureWrap,com.badlogic.gdx.graphics.Texture.TextureWrap)	null	null	/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/graphics/GLTexture.java	uWrap
METHOD	com.badlogic.gdx.graphics.GLTexture	setWrap(com.badlogic.gdx.graphics.Texture.TextureWrap,com.badlogic.gdx.graphics.Texture.TextureWrap)	null	null	/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/graphics/GLTexture.java	vWrap
METHOD	com.badlogic.gdx.graphics.GLTexture	setFilter(com.badlogic.gdx.graphics.Texture.TextureFilter,com.badlogic.gdx.graphics.Texture.TextureFilter)	null	null	/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/graphics/GLTexture.java	minFilter
METHOD	com.badlogic.gdx.graphics.GLTexture	setFilter(com.badlogic.gdx.graphics.Texture.TextureFilter,com.badlogic.gdx.graphics.Texture.TextureFilter)	null	null	/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/graphics/GLTexture.java	magFilter
METHOD	com.badlogic.gdx.graphics.GLTexture	delete()	null	null	/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/graphics/GLTexture.java	glHandle
METHOD	com.badlogic.gdx.assets.AssetManager	setErrorListener(com.badlogic.gdx.assets.AssetErrorListener)	null	null	/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/assets/AssetManager.java	listener
METHOD	com.badlogic.gdx.assets.AssetManager	setLogger(com.badlogic.gdx.utils.Logger)	null	null	/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/assets/AssetManager.java	log
METHOD	com.badlogic.gdx.utils.UBJsonWriter	object()	null	null	/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/utils/UBJsonWriter.java	current
METHOD	com.badlogic.gdx.utils.UBJsonWriter	array()	null	null	/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/utils/UBJsonWriter.java	current
METHOD	com.badlogic.gdx.utils.BooleanArray	insertRange(int,int)	null	null	/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/utils/BooleanArray.java	items
METHOD	com.badlogic.gdx.utils.BooleanArray	resize(int)	null	null	/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/utils/BooleanArray.java	items
METHOD	com.badlogic.gdx.utils.XmlReader	open(java.lang.String)	null	null	/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/utils/XmlReader.java	current
METHOD	com.badlogic.gdx.utils.XmlReader	close()	null	null	/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/utils/XmlReader.java	root
METHOD	com.badlogic.gdx.utils.XmlReader$Element	setAttribute(java.lang.String,java.lang.String)	null	null	/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/utils/XmlReader.java	attributes
METHOD	com.badlogic.gdx.utils.XmlReader$Element	addChild(com.badlogic.gdx.utils.XmlReader.Element)	null	null	/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/utils/XmlReader.java	children
METHOD	com.badlogic.gdx.utils.XmlReader$Element	setText(java.lang.String)	null	null	/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/utils/XmlReader.java	text
METHOD	com.badlogic.gdx.utils.CharArray	insertRange(int,int)	null	null	/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/utils/CharArray.java	items
METHOD	com.badlogic.gdx.utils.CharArray	resize(int)	null	null	/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/utils/CharArray.java	items
METHOD	com.badlogic.gdx.utils.SerializationException	addTrace(java.lang.String)	null	null	/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/utils/SerializationException.java	trace
METHOD	com.badlogic.gdx.utils.ArrayMap	resize(int)	null	null	/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/utils/ArrayMap.java	keys
METHOD	com.badlogic.gdx.utils.ArrayMap	resize(int)	null	null	/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/utils/ArrayMap.java	values
METHOD	com.badlogic.gdx.utils.IntIntMap	clear()	null	null	/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/utils/IntIntMap.java	size
METHOD	com.badlogic.gdx.utils.IntIntMap	resize(int)	null	null	/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/utils/IntIntMap.java	keyTable
METHOD	com.badlogic.gdx.utils.IntIntMap	resize(int)	null	null	/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/utils/IntIntMap.java	valueTable
METHOD	com.badlogic.gdx.utils.ByteArray	insertRange(int,int)	null	null	/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/utils/ByteArray.java	items
METHOD	com.badlogic.gdx.utils.ByteArray	resize(int)	null	null	/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/utils/ByteArray.java	items
METHOD	com.badlogic.gdx.utils.TimSort	ensureCapacity(int)	null	null	/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/utils/TimSort.java	tmp
METHOD	com.badlogic.gdx.utils.viewport.ScalingViewport	setScaling(com.badlogic.gdx.utils.Scaling)	null	null	/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/utils/viewport/ScalingViewport.java	scaling
METHOD	com.badlogic.gdx.utils.viewport.Viewport	setCamera(com.badlogic.gdx.graphics.Camera)	null	null	/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/utils/viewport/Viewport.java	camera
METHOD	com.badlogic.gdx.utils.viewport.ExtendViewport	setScaling(com.badlogic.gdx.utils.Scaling)	null	null	/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/utils/viewport/ExtendViewport.java	scaling
METHOD	com.badlogic.gdx.utils.QuadTreeFloat	reset()	null	null	/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/utils/QuadTreeFloat.java	count
METHOD	com.badlogic.gdx.utils.QuadTreeFloat	reset()	null	null	/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/utils/QuadTreeFloat.java	values
METHOD	com.badlogic.gdx.utils.PooledLinkedList	add(T)	null	null	/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/utils/PooledLinkedList.java	head
METHOD	com.badlogic.gdx.utils.PooledLinkedList	add(T)	null	null	/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/utils/PooledLinkedList.java	tail
METHOD	com.badlogic.gdx.utils.PooledLinkedList	add(T)	null	null	/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/utils/PooledLinkedList.java	tail
METHOD	com.badlogic.gdx.utils.PooledLinkedList	addFirst(T)	null	null	/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/utils/PooledLinkedList.java	head
METHOD	com.badlogic.gdx.utils.PooledLinkedList	iter()	null	null	/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/utils/PooledLinkedList.java	iter
METHOD	com.badlogic.gdx.utils.PooledLinkedList	iterReverse()	null	null	/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/utils/PooledLinkedList.java	iter
METHOD	com.badlogic.gdx.utils.PooledLinkedList	next()	null	null	/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/utils/PooledLinkedList.java	iter
METHOD	com.badlogic.gdx.utils.PooledLinkedList	previous()	null	null	/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/utils/PooledLinkedList.java	iter
METHOD	com.badlogic.gdx.utils.ObjectLongMap	clear()	null	null	/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/utils/ObjectLongMap.java	size
METHOD	com.badlogic.gdx.utils.ObjectLongMap	resize(int)	null	null	/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/utils/ObjectLongMap.java	keyTable
METHOD	com.badlogic.gdx.utils.ObjectLongMap	resize(int)	null	null	/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/utils/ObjectLongMap.java	valueTable
METHOD	com.badlogic.gdx.utils.ObjectLongMap$MapIterator	remove()	null	null	/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/utils/ObjectLongMap.java	currentIndex
METHOD	com.badlogic.gdx.utils.BinaryHeap	add(T)	null	null	/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/utils/BinaryHeap.java	nodes
METHOD	com.badlogic.gdx.utils.LongMap	clear()	null	null	/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/utils/LongMap.java	size
METHOD	com.badlogic.gdx.utils.LongMap	resize(int)	null	null	/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/utils/LongMap.java	keyTable
METHOD	com.badlogic.gdx.utils.LongMap	resize(int)	null	null	/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/utils/LongMap.java	valueTable
METHOD	com.badlogic.gdx.utils.I18NBundle	load(java.io.Reader)	null	null	/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/utils/I18NBundle.java	properties
METHOD	com.badlogic.gdx.utils.I18NBundle	setLocale(java.util.Locale)	null	null	/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/utils/I18NBundle.java	locale
METHOD	com.badlogic.gdx.utils.I18NBundle	setLocale(java.util.Locale)	null	null	/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/utils/I18NBundle.java	formatter
METHOD	com.badlogic.gdx.utils.Sort	<T>sort(com.badlogic.gdx.utils.Array<T>)	null	null	/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/utils/Sort.java	comparableTimSort
METHOD	com.badlogic.gdx.utils.Sort	sort(java.lang.Object[])	null	null	/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/utils/Sort.java	comparableTimSort
METHOD	com.badlogic.gdx.utils.Sort	sort(java.lang.Object[],int,int)	null	null	/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/utils/Sort.java	comparableTimSort
METHOD	com.badlogic.gdx.utils.Sort	<T>sort(com.badlogic.gdx.utils.Array<T>,java.util.Comparator<? super T>)	null	null	/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/utils/Sort.java	timSort
METHOD	com.badlogic.gdx.utils.Sort	<T>sort(T[],java.util.Comparator<? super T>)	null	null	/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/utils/Sort.java	timSort
METHOD	com.badlogic.gdx.utils.Sort	<T>sort(T[],java.util.Comparator<? super T>,int,int)	null	null	/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/utils/Sort.java	timSort
METHOD	com.badlogic.gdx.utils.IntMap	clear()	null	null	/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/utils/IntMap.java	size
METHOD	com.badlogic.gdx.utils.IntMap	resize(int)	null	null	/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/utils/IntMap.java	keyTable
METHOD	com.badlogic.gdx.utils.IntMap	resize(int)	null	null	/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/utils/IntMap.java	valueTable
METHOD	com.badlogic.gdx.utils.compression.rangecoder.Encoder	SetStream(java.io.OutputStream)	null	null	/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/utils/compression/rangecoder/Encoder.java	Stream
METHOD	com.badlogic.gdx.utils.compression.rangecoder.Decoder	SetStream(java.io.InputStream)	null	null	/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/utils/compression/rangecoder/Decoder.java	Stream
METHOD	com.badlogic.gdx.utils.compression.lzma.Encoder$LiteralEncoder	Create(int,int)	null	null	/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/utils/compression/lzma/Encoder.java	m_Coders
METHOD	com.badlogic.gdx.utils.compression.lzma.Encoder	Create()	null	null	/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/utils/compression/lzma/Encoder.java	_matchFinder
METHOD	com.badlogic.gdx.utils.compression.lzma.Encoder	Create()	null	null	/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/utils/compression/lzma/Encoder.java	_dictionarySizePrev
METHOD	com.badlogic.gdx.utils.compression.lzma.Encoder	GetOptimum(int)	null	null	/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/utils/compression/lzma/Encoder.java	_optimumCurrentIndex
METHOD	com.badlogic.gdx.utils.compression.lzma.Encoder	GetOptimum(int)	null	null	/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/utils/compression/lzma/Encoder.java	_optimumCurrentIndex
METHOD	com.badlogic.gdx.utils.compression.lzma.Encoder	GetOptimum(int)	null	null	/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/utils/compression/lzma/Encoder.java	_optimumEndIndex
METHOD	com.badlogic.gdx.utils.compression.lzma.Encoder	SetStreams(java.io.InputStream,java.io.OutputStream,long,long)	null	null	/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/utils/compression/lzma/Encoder.java	_inStream
