kind	class	method	param	index	uri	reason	annotation	rootClass	rootMethod
FIELD	com.badlogic.gdx.files.FileHandle	null	file	null	/home/nima/Desktop/docker/benchmarks/libgdx/gdx/src/com/badlogic/gdx/files/FileHandle.java	METHOD_NO_INIT	nullable	com.badlogic.gdx.files.FileHandle	null
FIELD	com.badlogic.gdx.files.FileHandle	null	type	null	/home/nima/Desktop/docker/benchmarks/libgdx/gdx/src/com/badlogic/gdx/files/FileHandle.java	METHOD_NO_INIT	nullable	com.badlogic.gdx.files.FileHandle	null
METHOD	com.badlogic.gdx.utils.Array	random()	null	null	/home/nima/Desktop/docker/benchmarks/libgdx/gdx/src/com/badlogic/gdx/utils/Array.java	RETURN_NULLABLE	nullable	com.badlogic.gdx.utils.Array	random()
FIELD	com.badlogic.gdx.utils.Array$ArrayIterable	null	iterator1	null	/home/nima/Desktop/docker/benchmarks/libgdx/gdx/src/com/badlogic/gdx/utils/Array.java	METHOD_NO_INIT	nullable	com.badlogic.gdx.utils.Array$ArrayIterable	null
FIELD	com.badlogic.gdx.utils.Array$ArrayIterable	null	iterator2	null	/home/nima/Desktop/docker/benchmarks/libgdx/gdx/src/com/badlogic/gdx/utils/Array.java	METHOD_NO_INIT	nullable	com.badlogic.gdx.utils.Array$ArrayIterable	null
FIELD	com.badlogic.gdx.utils.Predicate$PredicateIterator	null	iterator	null	/home/nima/Desktop/docker/benchmarks/libgdx/gdx/src/com/badlogic/gdx/utils/Predicate.java	METHOD_NO_INIT	nullable	com.badlogic.gdx.utils.Predicate$PredicateIterator	null
FIELD	com.badlogic.gdx.utils.Predicate$PredicateIterator	null	predicate	null	/home/nima/Desktop/docker/benchmarks/libgdx/gdx/src/com/badlogic/gdx/utils/Predicate.java	METHOD_NO_INIT	nullable	com.badlogic.gdx.utils.Predicate$PredicateIterator	null
FIELD	com.badlogic.gdx.utils.Predicate$PredicateIterable	null	iterable	null	/home/nima/Desktop/docker/benchmarks/libgdx/gdx/src/com/badlogic/gdx/utils/Predicate.java	METHOD_NO_INIT	nullable	com.badlogic.gdx.utils.Predicate$PredicateIterable	null
FIELD	com.badlogic.gdx.utils.Predicate$PredicateIterable	null	predicate	null	/home/nima/Desktop/docker/benchmarks/libgdx/gdx/src/com/badlogic/gdx/utils/Predicate.java	METHOD_NO_INIT	nullable	com.badlogic.gdx.utils.Predicate$PredicateIterable	null
FIELD	com.badlogic.gdx.utils.ObjectSet	null	iterator1	null	/home/nima/Desktop/docker/benchmarks/libgdx/gdx/src/com/badlogic/gdx/utils/ObjectSet.java	METHOD_NO_INIT	nullable	com.badlogic.gdx.utils.ObjectSet	null
FIELD	com.badlogic.gdx.utils.ObjectSet	null	iterator2	null	/home/nima/Desktop/docker/benchmarks/libgdx/gdx/src/com/badlogic/gdx/utils/ObjectSet.java	METHOD_NO_INIT	nullable	com.badlogic.gdx.utils.ObjectSet	null
FIELD	com.badlogic.gdx.utils.IntSet	null	iterator1	null	/home/nima/Desktop/docker/benchmarks/libgdx/gdx/src/com/badlogic/gdx/utils/IntSet.java	METHOD_NO_INIT	nullable	com.badlogic.gdx.utils.IntSet	null
FIELD	com.badlogic.gdx.utils.IntSet	null	iterator2	null	/home/nima/Desktop/docker/benchmarks/libgdx/gdx/src/com/badlogic/gdx/utils/IntSet.java	METHOD_NO_INIT	nullable	com.badlogic.gdx.utils.IntSet	null
FIELD	com.badlogic.gdx.utils.LongMap	null	zeroValue	null	/home/nima/Desktop/docker/benchmarks/libgdx/gdx/src/com/badlogic/gdx/utils/LongMap.java	METHOD_NO_INIT	nullable	com.badlogic.gdx.utils.LongMap	null
FIELD	com.badlogic.gdx.utils.LongMap	null	entries1	null	/home/nima/Desktop/docker/benchmarks/libgdx/gdx/src/com/badlogic/gdx/utils/LongMap.java	METHOD_NO_INIT	nullable	com.badlogic.gdx.utils.LongMap	null
